VendorNo,BankCountry,BankKey,BankAcc
26564,KGZ,672789,90041128
26564,DNK,449509,80982743
99434,BGR,333044,21119324
97755,LAO,274150,39724564
97755,KIR,250993,09956643
3173,BWA,520739,50542280
3173,MDV,334791,14362402
47772,ITA,346204,96339388
47772,MRT,397083,41015138
50450,BWA,386772,13617852
36822,GRD,928423,86252784
23685,SMR,421841,94433975
23685,ITA,564015,77511654
19728,TUV,256296,93061354
77404,SLV,379679,23615575
77404,YEM,238497,14174785
12929,SAU,286787,98281292
12546,BLM,249840,05345547
12546,JOR,685859,90490244
7564,GUM,786273,34709078
7564,ALB,814852,07515890
58653,ITA,958650,33580742
58653,MNE,633828,71646874
88932,GBR,925508,44608896
88932,ESH,468732,86371967
3634,AZE,983010,76404285
72747,ARG,920484,76541435
88506,MLT,422551,63986087
88506,VCT,427409,53837087
67883,ETH,567605,57153681
34886,ZAF,038040,86218559
34886,ESH,804726,06107145
32647,AFG,313199,84191523
43686,CCK,454331,27927599
43686,POL,037450,44099270
27604,BDI,120631,28179281
27604,NRU,124085,69629541
59794,ABW,765928,90953381
26560,AZE,664029,40463871
87235,TZA,362192,90535132
78825,ISL,261779,12247022
78825,KEN,978539,52604664
32906,VEN,192454,93200586
70681,CZE,900790,92441279
70681,MAR,575181,27190580
47067,BGD,647438,79568525
29895,TUV,564835,29653804
29895,MYT,116788,26557264
43936,SLV,848869,56277772
43936,SJM,087640,45211253
52157,ECU,767785,37614066
21662,NAM,427408,01520987
21662,IRQ,910669,14183591
34606,DOM,253737,76789781
34606,MCO,756066,94895809
4741,COD,415216,60315681
4741,MHL,700058,14869197
63337,AUS,143223,99001158
63337,PRK,241838,03738427
51524,PYF,911704,88644985
40137,AIA,977432,72414538
50108,CYP,845860,27140440
67996,TJK,098497,49805072
53560,ATG,394793,32121552
53560,BEL,459581,14532493
36001,LSO,843146,79316378
36001,PLW,851793,43604966
63983,SOM,466038,40493512
63983,AFG,898471,93122132
84433,MKD,755065,64265412
84433,VUT,770570,17987693
42773,NAM,390800,25650198
42773,CUW,013291,53887424
87269,LIE,142075,34331070
87269,RUS,014762,70235815
74986,GAB,262407,67955207
74986,ETH,779697,26130048
74376,LAO,478524,97741254
45925,FJI,237692,39355469
45925,CPV,958018,71419816
20233,UGA,807651,44064344
20233,CHL,142165,89948474
63846,FLK,865549,35935495
63846,NLD,642145,49009982
34573,NCL,280146,23163306
27974,VEN,512009,37716533
27974,LTU,884691,72157054
38949,MRT,627252,73662234
67596,GNQ,554922,60801894
67596,PAN,035731,06655423
86333,COD,565085,21639141
86333,TLS,123607,77221602
14489,LUX,121022,21576300
14489,SMR,983246,73735713
61830,GAB,405007,06451934
63144,ISR,804750,05456461
63144,GIB,968875,63445094
3845,MAC,790149,56294250
3845,AND,926949,63658419
78818,ALA,685474,30264469
78818,NRU,447556,43472434
79865,LKA,141886,30685628
84080,WSM,875904,42978781
94001,UKR,369002,79903971
53955,GUF,025185,56892838
53955,HND,820052,02266109
97848,SYC,510510,56654444
97848,SEN,184994,54588947
76478,SXM,593559,19768906
36999,BTN,622030,66066580
34977,PHL,582565,73999634
34977,CHN,722839,95074235
72209,ASM,300525,47486710
72209,MMR,158919,31424116
91051,PHL,701524,67841896
79274,NLD,372065,73671805
79274,VIR,226994,64463414
63279,CIV,781657,87673223
63279,BDI,147287,82565853
90587,LKA,630092,13804339
90587,AFG,567866,31673179
71237,SGP,209295,13590982
46160,MDV,040159,85682867
46160,TJK,151419,80888968
29930,RWA,711404,29377310
23107,LAO,180919,20687073
99272,BFA,289508,38016137
49567,ECU,966736,12798938
537,LIE,188281,08952851
537,URY,623657,66682734
91170,YEM,398074,56266740
28414,GUM,491016,10586606
28414,UMI,536909,28253849
19654,NIU,955204,08065935
13208,SPM,813118,42726689
13208,SOM,738439,09834761
3282,MNP,902708,48344544
3282,JPN,179686,03805920
243,HUN,124817,73969598
243,TUR,722650,09254702
19374,ATG,222567,27368790
19374,BGR,271403,71629208
82656,AZE,730921,76323939
82656,SPM,948650,30098418
83331,SLB,815370,32133908
83331,STP,323317,69488361
90658,MDG,073634,56785633
90658,BHS,698905,63448084
1233,TUR,358401,79611584
1233,PCN,926193,50589400
40623,ZAF,197957,35607017
51526,PAN,818300,39238275
51526,SPM,034187,49060227
32995,DEU,692273,91990493
32995,JAM,994033,78370118
52472,ATA,998410,74902010
59,AGO,920471,29625058
59,NAM,923192,84180167
82471,TCA,854165,36188702
82471,TKL,912442,84281184
61781,FRO,691942,51842740
98710,AND,322011,06662320
73694,NGA,682916,55575021
63452,GRL,551357,61625323
60956,GUM,241343,89946031
23445,PAN,637462,60758608
23445,SRB,560139,21603779
48747,SWE,965947,58825500
48747,LUX,551790,23786004
50489,ROU,889306,53337788
50489,ITA,593972,84339628
67882,MAC,198844,70809449
91347,KAZ,002062,64366981
91347,EST,346071,14532863
8011,HMD,216323,95387895
8011,MDG,312328,76532807
89680,NER,546278,51835361
89680,ALA,292397,10463942
17097,TUR,248253,00483143
21642,MWI,307602,68780660
21642,MYS,010572,48985435
3368,CAN,878838,95542893
66906,LUX,537399,63506575
66906,IRQ,073496,00254732
72459,IRQ,715676,56869828
72459,BWA,261897,39605517
55625,CMR,032925,87046620
55625,ALA,998646,84188289
2605,AZE,122467,52067944
59557,PSE,877922,22366875
59557,REU,434556,02424385
31213,IND,510356,91152009
84013,BEN,960549,95604275
84013,GEO,079854,36691928
23002,JOR,753510,58226204
58894,MRT,462827,40251380
55347,IND,613112,56659851
55347,BOL,569053,95887175
41410,TCD,003147,65382615
41410,HMD,417667,85998089
30484,COL,099400,84511818
30484,HUN,423999,59718876
27070,GTM,975966,81819660
27070,PAK,844231,59911792
58014,SJM,412925,99571557
58014,BRN,195661,31587618
26559,LKA,031137,31408291
26559,ZAF,824142,77459428
18595,UZB,682060,62612665
50518,SUR,170929,06279970
77458,SUR,886503,06134855
77458,SPM,299798,79386020
76226,ALB,578651,29939503
74900,GRC,837469,47850293
48354,VAT,890288,13902094
26056,AUT,623170,74033387
26854,BLR,015982,95790437
25719,SDN,317251,87546733
67723,GRL,188332,52790888
44339,ERI,276954,57996882
17266,UMI,616533,47885482
56984,UGA,089861,73058640
69964,BRB,260062,89678304
54590,HKG,936308,69206639
54590,BEL,967941,06600989
95586,BOL,617665,17964590
83581,TON,025200,51686903
83581,EST,169241,68623549
62288,LVA,119717,33469477
62288,MHL,653915,72785838
78458,SVK,597494,26585905
23125,BTN,983805,44394584
23125,PRT,334653,34049588
36227,AGO,420257,66336901
36227,TUR,939844,11663255
62925,KAZ,630845,83318989
62925,SLV,056250,17733880
49421,SMR,702397,29657923
52396,TKM,092081,29135682
37641,MMR,584974,72830949
43433,TUN,198204,91798556
43433,LUX,017609,07691193
18045,MLT,289638,60186452
15428,NIC,203104,59144072
15428,ECU,559246,57478939
61233,BIH,329619,43884560
85199,MAC,449761,64407818
85199,IMN,538784,29050052
10028,LBR,797223,88235966
10028,FSM,029282,55183479
85129,ARE,068485,35477899
88224,ESH,395722,60746589
88224,MWI,858346,21339628
33309,MKD,685424,66851143
33309,MMR,786694,86450905
8503,BFA,166581,98407342
61703,ZMB,068023,35157476
61703,PNG,565723,08871902
19668,TZA,501237,05931514
19668,HKG,778339,72354157
79745,GUM,271483,59014364
79745,MKD,161092,13783573
83346,SJM,662927,50548589
45297,COG,379030,13773317
45297,BES,270975,99659202
81824,SYC,402138,65781832
38900,AND,048772,13439605
99365,PCN,560281,64027794
99365,TWN,532814,97378680
81313,AZE,677446,73937570
81313,FIN,266963,32490434
20258,AND,731748,21407062
2736,HMD,575151,58019866
96294,CIV,774189,12508039
39792,CYM,550617,61973785
39792,TLS,107373,52647683
42103,SSD,946367,11060470
62636,SRB,010537,31593388
62636,NZL,215505,63047889
96120,TUV,328543,16680447
96120,MDG,864060,93420779
54529,SGP,198444,99858349
62538,ASM,224103,73988903
64318,CMR,521238,55914818
68173,ATF,424586,74036532
68173,USA,026332,59409941
41573,MDG,184365,10770256
41573,MLT,991800,79431832
36745,TTO,196177,26556407
4560,NAM,822891,24634882
55700,PHL,103488,78003135
55700,SUR,254614,94512956
44135,BGR,175258,56432696
44135,TWN,935145,77175535
33819,NFK,857565,61528553
33819,MTQ,233023,83852839
4341,ITA,095451,34724089
92119,ISR,866799,96505599
37292,SEN,166517,78088328
37292,HKG,850661,68530180
84731,HTI,935398,51703158
84620,POL,080756,24493547
84620,ATF,987773,97105941
39940,ZAF,640316,53285651
39940,ALA,581743,95954286
14712,SPM,630754,02589803
14712,MYS,153204,13347554
16669,VUT,381230,67325769
9176,SLV,247041,43649112
9176,ARM,699349,57569447
73882,COK,331878,47444413
98790,BHS,397912,63815891
98790,TJK,288090,82497228
10871,LBN,746359,20329126
28078,FRO,544627,72868069
58280,SAU,266833,66052535
39385,GTM,186395,43190154
39385,TZA,791470,54735071
10078,HND,324130,94825058
17515,ALB,395692,84082135
68267,TGO,053678,07711570
68267,GRC,053759,07204245
90481,FIN,741818,81651833
92062,BTN,023563,38913868
85380,CHN,790058,53223653
51267,CCK,587755,29978759
25301,CYM,508980,63583605
76645,SLB,703681,94546315
76645,HMD,039599,91797508
70840,PAN,433410,81749624
68171,BRN,415511,87667005
68171,PER,584324,66603331
2257,TGO,528967,62831974
2257,ERI,365318,45004145
13998,NIC,023768,09520049
13998,MAR,528077,13677856
1587,STP,064929,23991054
80207,VNM,831039,65356724
80207,OMN,226180,76375758
36791,NIC,895375,53786675
36791,SRB,803995,71813508
86773,UMI,653889,09382756
51394,AZE,639269,16668126
51394,AUT,517903,11885849
42640,ALB,351552,88954329
68263,ASM,291556,12063070
68263,BFA,417224,35559977
15710,MHL,975291,32929853
15710,RWA,802220,95080326
87716,DMA,277062,04775450
87716,CZE,611241,49679624
81881,BHS,029038,80745868
84529,SWZ,239742,65656600
51511,PRT,595082,89406703
31951,UGA,494759,83249990
66505,ESH,624566,08158926
66505,NER,543657,38535341
32294,MDV,696719,53212034
62456,AGO,012343,97431241
64861,MDV,240921,30159564
64861,SMR,154002,73154115
68957,AND,078480,26616012
98871,LBR,970297,93504745
98871,MYT,230840,47097099
83320,DOM,023833,46620326
61813,NAM,548934,51518421
61813,SLE,991667,56012564
94352,MUS,928058,11053141
43126,ESH,049145,42695263
43126,LIE,243226,94965770
6221,SPM,639007,91850082
70279,GHA,235508,13680859
70279,IRL,535900,74206342
94093,BOL,321905,22213890
94093,CUW,840521,64724776
72158,PRI,882380,38766270
54258,BRA,927752,15473459
54258,VGB,693779,01335114
32215,IOT,072738,91232533
32215,GIN,776359,60671782
69371,COM,362763,59936211
47532,KWT,918639,22127322
98205,ESH,549090,13690295
98205,MNP,448266,43504823
80353,SAU,176366,98522428
84231,SYR,100406,50500806
84231,FSM,985338,98035287
71356,CPV,660012,30787284
71356,SGS,422375,36142935
81432,BEN,342860,36294138
90134,ALA,015436,87397587
90134,TUN,258291,38021257
9126,REU,178403,74667571
9126,IND,443372,61598065
86760,NCL,140970,91133801
86760,MYS,647132,22267941
16331,BRA,154929,62092755
16331,KWT,405044,35063192
51985,ISL,693660,50127991
35532,NAM,569769,97511041
89841,PRI,636207,60303150
89841,ATF,554196,65670644
35575,GIN,070561,53191436
35575,CAF,888313,89842388
73585,ARM,415356,44246437
73585,NER,440095,37807642
26387,CHE,333680,14508696
26387,PRY,082489,74575988
96995,GGY,499624,97545013
50005,TWN,710243,26859495
77066,ATG,102324,98627706
8073,ALB,215265,58738272
8073,DJI,605372,44788152
90893,FIN,409393,19936792
90893,BRN,904805,13247741
69441,JEY,439552,84306411
69441,PRY,392285,42196097
40095,TZA,988023,49778403
40095,CUB,233132,84664145
92419,COM,102707,26928250
12562,JPN,033097,26049805
12562,EGY,582545,73209399
62294,BES,260527,47300004
1683,COL,251484,49290668
1683,WSM,491499,88339767
54593,LTU,935243,46559615
54593,MCO,777368,22519604
6364,IOT,032519,47209326
6364,AGO,611718,44536421
24964,FRA,390212,27541930
34765,CHE,098704,56872196
34765,ARG,053220,35476208
72342,PNG,421225,25780457
7549,KAZ,638732,58800147
42911,CCK,923256,03598504
42911,PNG,969650,17021934
85251,IRL,708273,26851602
85251,AND,788646,67375707
25214,SVK,272637,12196351
25214,MDG,625814,74297795
94628,SVN,727875,60069163
60931,VCT,162146,62213724
46478,ROU,335962,02265383
46478,STP,189532,57087223
65585,BVT,113632,39291575
65585,JAM,291373,77886907
12865,MTQ,884016,26063548
49270,JAM,782121,85644348
49270,COL,387957,94568757
43316,AIA,509908,26845534
54117,IRN,727023,44422981
37782,SYC,575316,82102711
37782,GRL,678894,05969515
35960,FJI,150674,07087746
35960,TJK,224607,67885026
87880,HKG,675223,65494597
87880,CCK,239065,88087345
7897,AUT,707411,65285411
28098,GNQ,745617,22336271
23734,AZE,604572,30831957
48247,GTM,873759,91761215
65710,YEM,661405,60887795
5058,CHN,262989,72401941
5058,MNG,590751,96593584
12892,MAF,158363,43892833
10189,SMR,465658,62372017
63261,LIE,537550,41113510
63261,KIR,144289,67028342
8961,BFA,828576,74719292
87745,FRO,436230,74718201
67876,TZA,691875,61241234
74406,MHL,832313,80883029
74406,BRN,509198,15156170
99239,ZWE,983731,81456602
29488,CUW,326405,28191793
29488,MAR,655483,68937016
67169,GUY,855345,31156316
47786,LCA,111079,82672514
63173,ISR,529405,09432079
34687,HKG,672868,98384299
7011,CHL,712225,87943861
7704,MDG,255293,23968419
7704,REU,712885,22621665
79283,VGB,839035,87444205
79283,LIE,319750,64975650
4251,CAN,503144,90570101
4251,SAU,471044,33533118
52769,NCL,886807,34419302
52769,PYF,384769,84622973
36275,MAC,306211,08825030
20011,CUB,485987,65196908
20011,NIC,568818,34806419
5072,ARE,562270,49570507
24471,THA,232938,90892422
24471,GUY,233331,63532092
30764,CXR,589250,67554273
30764,JAM,656108,15848979
69168,TGO,517202,21258839
69168,MSR,141089,35011706
69756,BLM,065281,40649158
69756,ISL,154642,07538974
69895,MAC,294931,66401106
77079,FIN,912080,29976980
77079,GRC,045915,43836003
42331,BOL,366042,41951719
79153,VIR,453780,88833269
79153,ERI,376884,43464465
22828,NCL,320799,47659892
22828,TGO,134667,79101716
40327,JAM,343768,69867586
40327,PNG,128632,13807266
45603,HMD,109448,59282789
69278,MAF,302943,32204879
17158,CCK,837200,86676434
66674,PHL,303046,28024823
57021,GMB,216620,43369316
48045,ZWE,244525,81052147
26050,SYC,175912,09999196
18104,AZE,041220,92376779
66879,MKD,939857,62768877
66879,TCD,975661,58322389
9690,LCA,117190,90349426
36,LBR,958853,97096882
36,HND,664083,63739510
74088,ABW,511066,51642377
63545,BMU,379248,12912581
5609,SMR,494018,41235894
5609,REU,274726,13869827
27021,AGO,827128,54518779
65167,SAU,418995,92135070
15113,FLK,739998,59271916
15113,ASM,093746,78008952
43299,SPM,010641,41326608
56372,IRN,301404,83461912
56372,KAZ,480108,27500193
19796,IRL,657282,30302399
69649,DEU,152888,70495963
15210,CUW,282749,14895041
15210,SYR,035961,22648709
33940,SXM,732849,43517934
33940,AND,969385,28840003
71544,UMI,737829,40280955
48950,NLD,234110,77628196
61015,UGA,899193,98446335
74527,SDN,255135,09910800
74527,VNM,925175,49237552
63592,JOR,065055,95483974
63592,ARM,397653,97438401
41001,MYS,301765,59425607
46165,DEU,998082,59803738
46165,ZMB,570763,89398516
43247,BFA,206211,26405525
79151,IND,902377,28122945
79151,NIU,406875,29945157
72515,REU,428907,73049884
72515,LKA,824125,42583950
46066,MMR,650014,72247010
33944,BLM,784297,47980975
33944,MMR,779208,36335558
30125,MDV,337876,53374412
30125,TCA,455115,21050067
47540,BTN,378636,20288086
47540,GUY,511907,27225422
25782,CAN,827953,36688935
9530,MTQ,286459,85490181
1040,FIN,428748,81435114
75659,CAF,067383,88295732
61443,POL,548241,14328555
61443,KEN,972970,27719533
98751,HND,401192,30485183
46422,CIV,236934,22763303
46422,ETH,887913,93076997
85572,SGS,209149,50532745
85572,MNP,755700,65390986
57548,ECU,659767,29629297
57548,MDV,909052,31036893
46299,NOR,629793,21832207
46299,LKA,961298,06416489
73939,GIN,967144,35794529
73939,CHN,314173,28843064
10088,PRT,145516,39444666
10088,BHS,899070,34728095
95756,CXR,796590,22167061
77952,EST,872246,12960287
46607,CYM,290697,53173143
46607,NCL,403357,81028750
50774,NGA,548224,66631160
98048,AIA,715855,04693648
78334,FIN,701714,56053550
78334,NCL,489974,18295905
42197,GRL,532934,16014486
42197,TUV,293753,64445533
9058,TCD,758961,28692643
9058,ATG,278010,86362850
85992,QAT,027837,42373719
26540,SGS,058493,43523309
10336,KEN,153448,79207239
46727,MRT,864345,87775702
46727,SPM,377452,50651157
14801,SSD,012723,60613013
25144,EGY,326564,34992725
25144,SRB,076346,04294434
7154,MDG,349879,09093512
61340,ATA,533246,05668427
61340,NER,389531,13161954
10851,ATG,541327,82942938
70462,POL,783406,75803938
70462,CHE,620440,59381177
52209,PRT,775532,10594295
32377,EGY,582782,00309897
7370,OMN,914457,96358667
7370,DZA,390126,39036980
344,ATF,799944,39203712
86809,CRI,412631,42978136
90881,FSM,436327,63843208
90881,ESP,255278,13066493
88859,REU,553807,99038197
88859,ISL,996871,68205890
33509,MNP,187639,09576572
33509,JEY,046073,88604426
42612,HMD,908397,87282874
5512,AIA,469279,89482575
53006,ZAF,970673,97905517
53006,LBY,775908,94528518
18527,FLK,263678,32931927
68241,BGR,629407,84418097
68241,GGY,365399,27821822
49628,NIU,135070,34075935
49628,MUS,840892,35348228
13657,ARG,717489,93963860
800,QAT,132569,70811028
39643,HND,321044,16115698
39643,GNQ,783782,27892041
19403,IMN,777131,53634163
19403,LKA,818209,22950677
56537,GUY,777687,45056262
56537,THA,940281,59418912
41867,ATA,807413,57167383
41867,GRD,479947,25765563
76499,BRA,091710,96373346
67393,SYC,209934,48300736
67393,SJM,832589,32163362
20822,MSR,760400,49501296
23211,SLV,806119,04267644
8801,UMI,410362,18353758
25096,SHN,998190,65430409
31350,IRL,320115,86198790
53018,NPL,088345,51439312
53018,SLB,834445,15051744
93236,MRT,506170,95690164
93236,BLZ,305802,74018315
31602,MMR,827775,10859446
31602,COM,617893,06596509
24470,CMR,827132,03825212
24470,FJI,363166,82810480
47651,GLP,632338,78202707
94752,CPV,726863,59300805
94752,LUX,249213,47458282
79796,NAM,107364,67466194
13737,SRB,184489,56009170
13737,MHL,119490,43196580
5114,HUN,038126,39022429
89388,AIA,969265,84795648
89388,MYS,187577,36305480
43415,DOM,570700,12527682
57198,CRI,244631,59774796
22111,JEY,078781,03124865
28780,FIN,692981,32723299
28780,PRI,517705,47809373
94885,NIC,105377,59277100
94885,PRK,423618,65243256
24718,BEL,094874,30171616
21144,GNQ,039978,54262683
21144,NAM,041224,19434232
13864,UMI,649798,18434012
86766,CUW,965360,56258087
86766,BLZ,343585,53195786
57600,DZA,751596,19159117
85877,CRI,946535,95909824
60659,MAR,402187,85920186
60659,PNG,126683,41771039
60397,TKM,726599,52329566
60397,IDN,291805,02798665
31360,SVK,403800,39082451
84138,SJM,135535,88531549
52272,LSO,620754,09050609
62424,PRK,113213,14579350
51730,VCT,764707,44918051
84999,GRD,526224,26314959
98537,KAZ,024850,29569619
98537,USA,607300,87080741
85001,SJM,665586,08072433
85001,BGD,971041,93506520
73958,AZE,894600,87866465
73958,POL,980160,12274686
55193,AZE,030521,45244082
87243,LBR,054887,12148134
26255,MHL,630278,13569138
26255,DNK,464677,76781222
39891,BVT,500278,53682339
39891,TUN,273202,38758426
73949,TON,859772,96134061
71787,WLF,735448,64115178
98285,GHA,704512,11694903
33592,AUS,277408,57138644
12799,PSE,482204,41765420
10564,MNG,045401,09031263
19128,LBR,118287,19281167
19128,CCK,830959,20127609
54980,MEX,991720,54790753
17431,RWA,115618,12070495
17431,VEN,345527,73144799
12316,UZB,979297,08557799
12316,CUB,921342,12251439
37279,AZE,982386,67197275
95162,SAU,838914,67418614
95162,TZA,054984,70403420
70742,DOM,992300,55571871
63878,GUF,181153,43898914
63878,JAM,653573,89523892
34926,PSE,299199,16999555
54089,UMI,548208,29883572
54089,SOM,670191,87621429
89877,YEM,784934,69834445
89877,MKD,183066,65138095
80243,IND,152901,80108062
49275,SVK,937924,54290065
49275,CHL,049342,33048686
35649,TTO,296857,42641821
58171,TON,792106,33376650
14144,VNM,929457,14268326
14144,ZMB,460707,80888093
53548,SLB,799841,95771279
53548,BEN,549974,10812616
87093,BLR,047980,28857611
87093,BEN,477660,03564222
70917,BLR,706238,09386177
70917,JEY,028870,54852373
36967,TWN,498875,57846159
